Time (s),Speed (m/s),Sigma,Kill Rate,Mode,Row Spacing,Kill Total
600,9,49.5,0.9,4,0,4238.356507
600,9,49.5,0.9,4,0,4262.69674
600,9,49.5,0.9,4,0,4238.357128
600,9,49.5,0.9,5,0,6528.946564
600,9,49.5,0.9,5,0,6522.21315
600,9,49.5,0.9,5,0,6509.250362
600,9,49.5,0.9,5,0,6529.384836
600,9,49.5,0.9,5,0,6541.134369
600,9,49.5,0.9,5,0,6509.249999
600,9,49.5,0.9,5,0,6523.61947
600,9,49.5,0.9,5,0,6536.305168
600,9,49.5,0.9,5,0,6536.305634
600,9,49.5,0.9,5,0,6532.192893
600,9,49.5,0.9,5,0,6509.250038
600,9,49.5,0.9,5,0,6541.134467
600,9,49.5,0.9,5,0,6536.304098
600,9,49.5,0.9,5,0,6509.250401
600,9,49.5,0.9,5,0,6522.213011
600,9,49.5,0.9,5,0,6541.134784
600,9,49.5,0.9,5,0,6522.213072
600,9,49.5,0.9,5,0,6509.250649
600,9,49.5,0.9,5,0,6520.377576
600,9,49.5,0.9,5,0,6523.619502
600,12,4.95,0.5,1,1.98,9975.834736
600,12,4.95,0.5,1,4.95,9252.200029
600,12,4.95,0.5,1,9.9,3165.946585
600,12,4.95,0.5,1,19.8,197.9529295
600,12,4.95,0.5,2,1.98,9975.834736
600,12,4.95,0.5,2,4.95,9252.200029
600,12,4.95,0.5,2,9.9,3165.946585
600,12,4.95,0.5,2,19.8,197.9529295
600,12,4.95,0.5,3,1.98,9975.834736
600,12,4.95,0.5,3,4.95,9252.200029
600,12,4.95,0.5,3,9.9,3165.946585
600,12,4.95,0.5,3,19.8,197.9529295
600,12,4.95,0.5,4,0,9995.365268
600,12,4.95,0.5,4,0,9999.395878
600,12,4.95,0.5,4,0,9999.387118
600,12,4.95,0.5,4,0,9995.803045
600,12,4.95,0.5,4,0,9995.374979
600,12,4.95,0.5,4,0,9999.307478
600,12,4.95,0.5,4,0,9997.357008
600,12,4.95,0.5,4,0,9995.655859
600,12,4.95,0.5,4,0,9999.334311
600,12,4.95,0.5,4,0,9995.591072
600,12,4.95,0.5,4,0,9999.398023
600,12,4.95,0.5,4,0,9996.185218
600,12,4.95,0.5,4,0,9999.411271
600,12,4.95,0.5,4,0,9995.655859
600,12,4.95,0.5,4,0,9995.508505
600,12,4.95,0.5,4,0,9995.586496
600,12,4.95,0.5,4,0,9997.633916
600,12,4.95,0.5,4,0,9999.386734
600,12,4.95,0.5,4,0,9996.002858
600,12,4.95,0.5,4,0,9999.384274
600,12,4.95,0.5,5,0,9999.99993
600,12,4.95,0.5,5,0,9999.99953
600,12,4.95,0.5,5,0,9999.999507
600,12,4.95,0.5,5,0,9999.99953
600,12,4.95,0.5,5,0,9999.999925
600,12,4.95,0.5,5,0,9999.999508
600,12,4.95,0.5,5,0,9999.999537
600,12,4.95,0.5,5,0,9999.999515
600,12,4.95,0.5,5,0,9999.999928
600,12,4.95,0.5,5,0,9999.999537
600,12,4.95,0.5,5,0,9999.999515
600,12,4.95,0.5,5,0,9999.999523
600,12,4.95,0.5,5,0,9999.999923
600,12,4.95,0.5,5,0,9999.999929
600,12,4.95,0.5,5,0,9999.999545
600,12,4.95,0.5,5,0,9999.999929
600,12,4.95,0.5,5,0,9999.999504
600,12,4.95,0.5,5,0,9999.99992
600,12,4.95,0.5,5,0,9999.999523
600,12,4.95,0.5,5,0,9999.99949
600,12,4.95,0.7,1,1.98,9983.290599
600,12,4.95,0.7,1,4.95,9367.477512
600,12,4.95,0.7,1,9.9,3481.108421
600,12,4.95,0.7,1,19.8,277.1341012
600,12,4.95,0.7,2,1.98,9983.290599
600,12,4.95,0.7,2,4.95,9367.477512
600,12,4.95,0.7,2,9.9,3481.108421
600,12,4.95,0.7,2,19.8,277.1341012
600,12,4.95,0.7,3,1.98,9983.290599
600,12,4.95,0.7,3,4.95,9367.477512
600,12,4.95,0.7,3,9.9,3481.108421
600,12,4.95,0.7,3,19.8,277.1341012
600,12,4.95,0.7,4,0,9999.532854
600,12,4.95,0.7,4,0,9999.445753
600,12,4.95,0.7,4,0,9999.469152
600,12,4.95,0.7,4,0,9999.492426
600,12,4.95,0.7,4,0,9999.953024
600,12,4.95,0.7,4,0,9999.473866
600,12,4.95,0.7,4,0,9999.482727
600,12,4.95,0.7,4,0,9999.948391
600,12,4.95,0.7,4,0,9999.955407
600,12,4.95,0.7,4,0,9999.498547
600,12,4.95,0.7,4,0,9999.939191
600,12,4.95,0.7,4,0,9999.433277
600,12,4.95,0.7,4,0,9999.954165
600,12,4.95,0.7,4,0,9999.480911
600,12,4.95,0.7,4,0,9999.43776
600,12,4.95,0.7,4,0,9999.378643
600,12,4.95,0.7,4,0,9999.447764
600,12,4.95,0.7,4,0,9999.956451
600,12,4.95,0.7,4,0,9999.43328
600,12,4.95,0.7,4,0,9999.487654
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999994
600,12,4.95,0.7,5,0,9999.999999
600,12,4.95,0.7,5,0,9999.999999
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999994
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999994
600,12,4.95,0.7,5,0,9999.999999
600,12,4.95,0.7,5,0,9999.999999
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999999
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999999
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999993
600,12,4.95,0.7,5,0,9999.999994
600,12,4.95,0.9,1,1.98,9986.717111
600,12,4.95,0.9,1,4.95,9433.050595
600,12,4.95,0.9,1,9.9,3696.305586
600,12,4.95,0.9,1,19.8,356.315273
600,12,4.95,0.9,2,1.98,9986.717111
600,12,4.95,0.9,2,4.95,9433.050595
600,12,4.95,0.9,2,9.9,3696.305586
600,12,4.95,0.9,2,19.8,356.315273
600,12,4.95,0.9,3,1.98,9986.717111
600,12,4.95,0.9,3,4.95,9433.050595
600,12,4.95,0.9,3,9.9,3696.305586
600,12,4.95,0.9,3,19.8,356.315273
600,12,4.95,0.9,4,0,9999.925033
600,12,4.95,0.9,4,0,9999.995835
600,12,4.95,0.9,4,0,9999.996016
600,12,4.95,0.9,4,0,9999.995527
600,12,4.95,0.9,4,0,9999.914111
600,12,4.95,0.9,4,0,9999.995993
600,12,4.95,0.9,4,0,9999.910692
600,12,4.95,0.9,4,0,9999.990244
600,12,4.95,0.9,4,0,9999.934341
600,12,4.95,0.9,4,0,9999.995477
600,12,4.95,0.9,4,0,9999.99595
600,12,4.95,0.9,4,0,9999.916199
600,12,4.95,0.9,4,0,9999.914028
600,12,4.95,0.9,4,0,9999.914028
600,12,4.95,0.9,4,0,9999.932109
600,12,4.95,0.9,4,0,9999.924898
600,12,4.95,0.9,4,0,9999.925033
600,12,4.95,0.9,4,0,9999.995699
600,12,4.95,0.9,4,0,9999.996056
600,12,4.95,0.9,4,0,9999.943088
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,4.95,0.9,5,0,10000
600,12,9.9,0.5,1,1.98,6874.9448
600,12,9.9,0.5,1,4.95,5878.781269
600,12,9.9,0.5,1,9.9,3154.15387
600,12,9.9,0.5,1,19.8,77.93624763
600,12,9.9,0.5,2,1.98,6874.9448
600,12,9.9,0.5,2,4.95,5878.781269
600,12,9.9,0.5,2,9.9,3154.15387
600,12,9.9,0.5,2,19.8,77.93624763
600,12,9.9,0.5,3,1.98,6874.9448
600,12,9.9,0.5,3,4.95,5878.781269
600,12,9.9,0.5,3,9.9,3154.15387
600,12,9.9,0.5,3,19.8,77.93624763
600,12,9.9,0.5,4,0,9269.073004
600,12,9.9,0.5,4,0,9276.556906
600,12,9.9,0.5,4,0,9277.546944
600,12,9.9,0.5,4,0,9271.751605
600,12,9.9,0.5,4,0,9274.628224
600,12,9.9,0.5,4,0,9272.718021
600,12,9.9,0.5,4,0,9274.389159
600,12,9.9,0.5,4,0,9274.389145
600,12,9.9,0.5,4,0,9274.551254
600,12,9.9,0.5,4,0,9277.815568
600,12,9.9,0.5,4,0,9272.404651
600,12,9.9,0.5,4,0,9277.84035
600,12,9.9,0.5,4,0,9268.914219
600,12,9.9,0.5,4,0,9269.073114
600,12,9.9,0.5,4,0,9271.182696
600,12,9.9,0.5,4,0,9268.914219
600,12,9.9,0.5,4,0,9273.237072
600,12,9.9,0.5,4,0,9273.673276
600,12,9.9,0.5,4,0,9269.073016
600,12,9.9,0.5,4,0,9274.713745
600,12,9.9,0.5,5,0,9923.06129
600,12,9.9,0.5,5,0,9923.102437
600,12,9.9,0.5,5,0,9924.681346
600,12,9.9,0.5,5,0,9923.102437
600,12,9.9,0.5,5,0,9923.102437
600,12,9.9,0.5,5,0,9923.061326
600,12,9.9,0.5,5,0,9923.102437
600,12,9.9,0.5,5,0,9923.102437
600,12,9.9,0.5,5,0,9923.102379
600,12,9.9,0.5,5,0,9923.585916
600,12,9.9,0.5,5,0,9924.681311
600,12,9.9,0.5,5,0,9923.102436
600,12,9.9,0.5,5,0,9923.061281
600,12,9.9,0.5,5,0,9924.007984
600,12,9.9,0.5,5,0,9924.126097
600,12,9.9,0.5,5,0,9924.651388
600,12,9.9,0.5,5,0,9924.376927
600,12,9.9,0.5,5,0,9924.681305
600,12,9.9,0.5,5,0,9923.102437
600,12,9.9,0.5,5,0,9924.126097
600,12,9.9,0.7,1,1.98,7051.578262
600,12,9.9,0.7,1,4.95,6075.287397
600,12,9.9,0.7,1,9.9,3401.361715
600,12,9.9,0.7,1,19.8,109.1107467
600,12,9.9,0.7,2,1.98,7051.578262
600,12,9.9,0.7,2,4.95,6075.287397
600,12,9.9,0.7,2,9.9,3401.361715
600,12,9.9,0.7,2,19.8,109.1107467
600,12,9.9,0.7,3,1.98,7051.578262
600,12,9.9,0.7,3,4.95,6075.287397
600,12,9.9,0.7,3,9.9,3401.361715
600,12,9.9,0.7,3,19.8,109.1107467
600,12,9.9,0.7,4,0,9642.073351
600,12,9.9,0.7,4,0,9646.003889
600,12,9.9,0.7,4,0,9643.669572
600,12,9.9,0.7,4,0,9650.355493
600,12,9.9,0.7,4,0,9646.00389
600,12,9.9,0.7,4,0,9644.178456
600,12,9.9,0.7,4,0,9646.092931
600,12,9.9,0.7,4,0,9648.657898
600,12,9.9,0.7,4,0,9650.736386
600,12,9.9,0.7,4,0,9649.505618
600,12,9.9,0.7,4,0,9646.679115
600,12,9.9,0.7,4,0,9644.760326
600,12,9.9,0.7,4,0,9648.63784
600,12,9.9,0.7,4,0,9642.073423
600,12,9.9,0.7,4,0,9644.207669
600,12,9.9,0.7,4,0,9648.742604
600,12,9.9,0.7,4,0,9647.552407
600,12,9.9,0.7,4,0,9647.310118
600,12,9.9,0.7,4,0,9644.321636
600,12,9.9,0.7,4,0,9649.11807
600,12,9.9,0.7,5,0,9978.40074
600,12,9.9,0.7,5,0,9977.783459
600,12,9.9,0.7,5,0,9978.400685
600,12,9.9,0.7,5,0,9978.468291
600,12,9.9,0.7,5,0,9978.225066
600,12,9.9,0.7,5,0,9978.400696
600,12,9.9,0.7,5,0,9977.78342
600,12,9.9,0.7,5,0,9978.468299
600,12,9.9,0.7,5,0,9978.394357
600,12,9.9,0.7,5,0,9977.783462
600,12,9.9,0.7,5,0,9978.400685
600,12,9.9,0.7,5,0,9978.400685
600,12,9.9,0.7,5,0,9978.480717
600,12,9.9,0.7,5,0,9978.400681
600,12,9.9,0.7,5,0,9977.958103
600,12,9.9,0.7,5,0,9978.125572
600,12,9.9,0.7,5,0,9978.357677
600,12,9.9,0.7,5,0,9978.264145
600,12,9.9,0.7,5,0,9978.037849
600,12,9.9,0.7,5,0,9978.40077
600,12,9.9,0.9,1,1.98,7156.427066
600,12,9.9,0.9,1,4.95,6194.755258
600,12,9.9,0.9,1,9.9,3559.468425
600,12,9.9,0.9,1,19.8,140.2852457
600,12,9.9,0.9,2,1.98,7156.427066
600,12,9.9,0.9,2,4.95,6194.755258
600,12,9.9,0.9,2,9.9,3559.468425
600,12,9.9,0.9,2,19.8,140.2852457
600,12,9.9,0.9,3,1.98,7156.427066
600,12,9.9,0.9,3,4.95,6194.755258
600,12,9.9,0.9,3,9.9,3559.468425
600,12,9.9,0.9,3,19.8,140.2852457
600,12,9.9,0.9,4,0,9815.807978
600,12,9.9,0.9,4,0,9814.870205
600,12,9.9,0.9,4,0,9818.124897
600,12,9.9,0.9,4,0,9819.272057
600,12,9.9,0.9,4,0,9819.075275
600,12,9.9,0.9,4,0,9818.124832
600,12,9.9,0.9,4,0,9815.808036
600,12,9.9,0.9,4,0,9818.184008
600,12,9.9,0.9,4,0,9818.886913
600,12,9.9,0.9,4,0,9818.296305
600,12,9.9,0.9,4,0,9818.926927
600,12,9.9,0.9,4,0,9818.184007
600,12,9.9,0.9,4,0,9819.881275
600,12,9.9,0.9,4,0,9818.266327
600,12,9.9,0.9,4,0,9817.893876
600,12,9.9,0.9,4,0,9816.231012
600,12,9.9,0.9,4,0,9817.784253
600,12,9.9,0.9,4,0,9817.408596
600,12,9.9,0.9,4,0,9816.757334
600,12,9.9,0.9,4,0,9819.881159
600,12,9.9,0.9,5,0,9992.858443
600,12,9.9,0.9,5,0,9992.857511
600,12,9.9,0.9,5,0,9992.976662
600,12,9.9,0.9,5,0,9993.026257
600,12,9.9,0.9,5,0,9992.769595
600,12,9.9,0.9,5,0,9993.005308
600,12,9.9,0.9,5,0,9992.8719
600,12,9.9,0.9,5,0,9992.85752
600,12,9.9,0.9,5,0,9992.816015
600,12,9.9,0.9,5,0,9992.85752
600,12,9.9,0.9,5,0,9993.162413
600,12,9.9,0.9,5,0,9993.162413
600,12,9.9,0.9,5,0,9993.070137
600,12,9.9,0.9,5,0,9992.884863
600,12,9.9,0.9,5,0,9992.857515
600,12,9.9,0.9,5,0,9992.789768
600,12,9.9,0.9,5,0,9992.857521
600,12,9.9,0.9,5,0,9992.89384
600,12,9.9,0.9,5,0,9992.85752
600,12,9.9,0.9,5,0,9992.735359
600,12,19.8,0.5,1,1.98,2345.064479
600,12,19.8,0.5,1,4.95,2091.31887
600,12,19.8,0.5,1,9.9,1302.984491
600,12,19.8,0.5,1,19.8,23.51710826
600,12,19.8,0.5,2,1.98,2345.064479
600,12,19.8,0.5,2,4.95,2091.31887
600,12,19.8,0.5,2,9.9,1302.984491
600,12,19.8,0.5,2,19.8,23.51710826
600,12,19.8,0.5,3,1.98,2345.064479
600,12,19.8,0.5,3,4.95,2091.31887
600,12,19.8,0.5,3,9.9,1302.984491
600,12,19.8,0.5,3,19.8,23.51710826
600,12,19.8,0.5,4,0,5639.773158
600,12,19.8,0.5,4,0,5638.147381
600,12,19.8,0.5,4,0,5648.716045
600,12,19.8,0.5,4,0,5649.122692
600,12,19.8,0.5,4,0,5643.446293
600,12,19.8,0.5,4,0,5637.543439
600,12,19.8,0.5,4,0,5642.785569
600,12,19.8,0.5,4,0,5638.593044
600,12,19.8,0.5,4,0,5649.122839
600,12,19.8,0.5,4,0,5648.715982
600,12,19.8,0.5,4,0,5654.84637
600,12,19.8,0.5,4,0,5648.715338
600,12,19.8,0.5,4,0,5642.474859
600,12,19.8,0.5,4,0,5636.446962
600,12,19.8,0.5,4,0,5649.122869
600,12,19.8,0.5,4,0,5643.444375
600,12,19.8,0.5,4,0,5633.817593
600,12,19.8,0.5,4,0,5648.71606
600,12,19.8,0.5,4,0,5648.86235
600,12,19.8,0.5,4,0,5644.085379
600,12,19.8,0.5,5,0,7714.457155
600,12,19.8,0.5,5,0,7708.133287
600,12,19.8,0.5,5,0,7714.829777
600,12,19.8,0.5,5,0,7717.632757
600,12,19.8,0.5,5,0,7712.861854
600,12,19.8,0.5,5,0,7715.97249
600,12,19.8,0.5,5,0,7712.861938
600,12,19.8,0.5,5,0,7712.819021
600,12,19.8,0.5,5,0,7714.829775
600,12,19.8,0.5,5,0,7713.906311
600,12,19.8,0.5,5,0,7714.457759
600,12,19.8,0.5,5,0,7716.982503
600,12,19.8,0.5,5,0,7714.82981
600,12,19.8,0.5,5,0,7708.131649
600,12,19.8,0.5,5,0,7717.632956
600,12,19.8,0.5,5,0,7716.981786
600,12,19.8,0.5,5,0,7724.184532
600,12,19.8,0.5,5,0,7717.632263
600,12,19.8,0.5,5,0,7717.632908
600,12,19.8,0.5,5,0,7714.829099
600,12,19.8,0.7,1,1.98,2438.822019
600,12,19.8,0.7,1,4.95,2187.0894
600,12,19.8,0.7,1,9.9,1417.19724
600,12,19.8,0.7,1,19.8,32.92395156
600,12,19.8,0.7,2,1.98,2438.822019
600,12,19.8,0.7,2,4.95,2187.0894
600,12,19.8,0.7,2,9.9,1417.19724
600,12,19.8,0.7,2,19.8,32.92395156
600,12,19.8,0.7,3,1.98,2438.822019
600,12,19.8,0.7,3,4.95,2187.0894
600,12,19.8,0.7,3,9.9,1417.19724
600,12,19.8,0.7,3,19.8,32.92395156
600,12,19.8,0.7,4,0,6625.011304
600,12,19.8,0.7,4,0,6625.861115
600,12,19.8,0.7,4,0,6631.224676
600,12,19.8,0.7,4,0,6641.997565
600,12,19.8,0.7,4,0,6621.860814
600,12,19.8,0.7,4,0,6630.799318
600,12,19.8,0.7,4,0,6634.680701
600,12,19.8,0.7,4,0,6635.32766
600,12,19.8,0.7,4,0,6622.714145
600,12,19.8,0.7,4,0,6631.447438
600,12,19.8,0.7,4,0,6638.699685
600,12,19.8,0.7,4,0,6641.61877
600,12,19.8,0.7,4,0,6630.913
600,12,19.8,0.7,4,0,6653.456161
600,12,19.8,0.7,4,0,6638.686173
600,12,19.8,0.7,4,0,6642.748127
600,12,19.8,0.7,4,0,6627.96212
600,12,19.8,0.7,4,0,6624.108448
600,12,19.8,0.7,4,0,6634.689579
600,12,19.8,0.7,4,0,6638.045418
600,12,19.8,0.7,5,0,8512.510144
600,12,19.8,0.7,5,0,8507.594462
600,12,19.8,0.7,5,0,8517.211633
600,12,19.8,0.7,5,0,8507.594791
600,12,19.8,0.7,5,0,8508.058246
600,12,19.8,0.7,5,0,8511.752567
600,12,19.8,0.7,5,0,8511.674624
600,12,19.8,0.7,5,0,8513.573178
600,12,19.8,0.7,5,0,8509.05112
600,12,19.8,0.7,5,0,8517.136185
600,12,19.8,0.7,5,0,8507.594233
600,12,19.8,0.7,5,0,8509.66045
600,12,19.8,0.7,5,0,8514.096419
600,12,19.8,0.7,5,0,8511.753084
600,12,19.8,0.7,5,0,8511.751575
600,12,19.8,0.7,5,0,8509.658293
600,12,19.8,0.7,5,0,8518.890503
600,12,19.8,0.7,5,0,8507.594324
600,12,19.8,0.7,5,0,8513.572801
600,12,19.8,0.7,5,0,8505.87713
600,12,19.8,0.9,1,1.98,2496.501721
600,12,19.8,0.9,1,4.95,2246.764867
600,12,19.8,0.9,1,9.9,1490.979079
600,12,19.8,0.9,1,19.8,42.33079486
600,12,19.8,0.9,2,1.98,2496.501721
600,12,19.8,0.9,2,4.95,2246.764867
600,12,19.8,0.9,2,9.9,1490.979079
600,12,19.8,0.9,2,19.8,42.33079486
600,12,19.8,0.9,3,1.98,2496.501721
600,12,19.8,0.9,3,4.95,2246.764867
600,12,19.8,0.9,3,9.9,1490.979079
600,12,19.8,0.9,3,19.8,42.33079486
600,12,19.8,0.9,4,0,7364.603753
600,12,19.8,0.9,4,0,7366.453398
600,12,19.8,0.9,4,0,7361.820555
600,12,19.8,0.9,4,0,7363.02911
600,12,19.8,0.9,4,0,7364.399736
600,12,19.8,0.9,4,0,7356.051652
600,12,19.8,0.9,4,0,7355.858799
600,12,19.8,0.9,4,0,7339.254025
600,12,19.8,0.9,4,0,7367.815013
600,12,19.8,0.9,4,0,7359.487572
600,12,19.8,0.9,4,0,7362.83057
600,12,19.8,0.9,4,0,7342.485788
600,12,19.8,0.9,4,0,7367.371224
600,12,19.8,0.9,4,0,7365.356233
600,12,19.8,0.9,4,0,7358.470484
600,12,19.8,0.9,4,0,7380.763141
600,12,19.8,0.9,4,0,7367.375714
600,12,19.8,0.9,4,0,7354.811071
600,12,19.8,0.9,4,0,7359.492263
600,12,19.8,0.9,4,0,7366.259521
600,12,19.8,0.9,5,0,9008.279255
600,12,19.8,0.9,5,0,9009.945661
600,12,19.8,0.9,5,0,9001.591938
600,12,19.8,0.9,5,0,9003.640675
600,12,19.8,0.9,5,0,9004.356246
600,12,19.8,0.9,5,0,9003.272538
600,12,19.8,0.9,5,0,9004.355756
600,12,19.8,0.9,5,0,9009.919638
600,12,19.8,0.9,5,0,9003.271184
600,12,19.8,0.9,5,0,9007.934582
600,12,19.8,0.9,5,0,9004.355086
600,12,19.8,0.9,5,0,9013.257089
600,12,19.8,0.9,5,0,9017.466064
600,12,19.8,0.9,5,0,9007.458969
600,12,19.8,0.9,5,0,9008.279859
600,12,19.8,0.9,5,0,9003.27123
600,12,19.8,0.9,5,0,9006.978274
600,12,19.8,0.9,5,0,9004.356158
600,12,19.8,0.9,5,0,9019.543576
600,12,19.8,0.9,5,0,9018.833728
600,12,49.5,0.5,1,1.98,842.7498447
600,12,49.5,0.5,1,4.95,766.4761639
600,12,49.5,0.5,1,9.9,503.342006
600,12,49.5,0.5,1,19.8,8.280340454
600,12,49.5,0.5,2,1.98,842.7498447
600,12,49.5,0.5,2,4.95,766.4761639
600,12,49.5,0.5,2,9.9,503.342006
600,12,49.5,0.5,2,19.8,8.280340454
600,12,49.5,0.5,3,1.98,842.7498447
600,12,49.5,0.5,3,4.95,766.4761639
600,12,49.5,0.5,3,9.9,503.342006
600,12,49.5,0.5,3,19.8,8.280340454
600,12,49.5,0.5,4,0,3352.225807
600,12,49.5,0.5,4,0,3351.520608
600,12,49.5,0.5,4,0,3348.072652
600,12,49.5,0.5,4,0,3352.225779
600,12,49.5,0.5,4,0,3349.473247
600,12,49.5,0.5,4,0,3349.011868
600,12,49.5,0.5,4,0,3346.872487
600,12,49.5,0.5,4,0,3355.003356
600,12,49.5,0.5,4,0,3352.732717
600,12,49.5,0.5,4,0,3352.738955
600,12,49.5,0.5,4,0,3352.73919
600,12,49.5,0.5,4,0,3348.073424
600,12,49.5,0.5,4,0,3349.473234
600,12,49.5,0.5,4,0,3357.440055
600,12,49.5,0.5,4,0,3357.045179
600,12,49.5,0.5,4,0,3349.473251
600,12,49.5,0.5,4,0,3348.074547
600,12,49.5,0.5,4,0,3350.941521
600,12,49.5,0.5,4,0,3351.489369
600,12,49.5,0.5,4,0,3352.596121
600,12,49.5,0.5,5,0,5442.125893
600,12,49.5,0.5,5,0,5442.12589
600,12,49.5,0.5,5,0,5440.24509
600,12,49.5,0.5,5,0,5442.125894
600,12,49.5,0.5,5,0,5442.125889
600,12,49.5,0.5,5,0,5433.217262
600,12,49.5,0.5,5,0,5434.513379
600,12,49.5,0.5,5,0,5434.51374
600,12,49.5,0.5,5,0,5442.125889
600,12,49.5,0.5,5,0,5442.125889
600,12,49.5,0.5,5,0,5443.305205
600,12,49.5,0.5,5,0,5440.245183
600,12,49.5,0.5,5,0,5443.305202
600,12,49.5,0.5,5,0,5442.125899
600,12,49.5,0.5,5,0,5415.356622
600,12,49.5,0.5,5,0,5442.1259
600,12,49.5,0.5,5,0,5435.66567
600,12,49.5,0.5,5,0,5433.885671
600,12,49.5,0.5,5,0,5433.885679
600,12,49.5,0.5,5,0,5434.514079
600,12,49.5,0.7,1,1.98,879.6558812
600,12,49.5,0.7,1,4.95,804.3586853
600,12,49.5,0.7,1,9.9,549.3770314
600,12,49.5,0.7,1,19.8,11.59247664
600,12,49.5,0.7,2,1.98,879.6558812
600,12,49.5,0.7,2,4.95,804.3586853
600,12,49.5,0.7,2,9.9,549.3770314
600,12,49.5,0.7,2,19.8,11.59247664
600,12,49.5,0.7,3,1.98,879.6558812
600,12,49.5,0.7,3,4.95,804.3586853
600,12,49.5,0.7,3,9.9,549.3770314
600,12,49.5,0.7,3,19.8,11.59247664
600,12,49.5,0.7,4,0,4349.014658
600,12,49.5,0.7,4,0,4353.086432
600,12,49.5,0.7,4,0,4361.736005
600,12,49.5,0.7,4,0,4349.01802
600,12,49.5,0.7,4,0,4349.014857
600,12,49.5,0.7,4,0,4362.293591
600,12,49.5,0.7,4,0,4354.437299
600,12,49.5,0.7,4,0,4363.461318
600,12,49.5,0.7,4,0,4361.355687
600,12,49.5,0.7,4,0,4370.814303
600,12,49.5,0.7,4,0,4371.236963
600,12,49.5,0.7,4,0,4353.552107
600,12,49.5,0.7,4,0,4349.014982
600,12,49.5,0.7,4,0,4361.74078
600,12,49.5,0.7,4,0,4349.014848
600,12,49.5,0.7,4,0,4351.237284
600,12,49.5,0.7,4,0,4367.518711
600,12,49.5,0.7,4,0,4351.752502
600,12,49.5,0.7,4,0,4354.431647
600,12,49.5,0.7,4,0,4353.712911
600,12,49.5,0.7,5,0,6660.27512
600,12,49.5,0.7,5,0,6645.85583
600,12,49.5,0.7,5,0,6660.275138
600,12,49.5,0.7,5,0,6660.275377
600,12,49.5,0.7,5,0,6653.842037
600,12,49.5,0.7,5,0,6660.275143
600,12,49.5,0.7,5,0,6660.275645
600,12,49.5,0.7,5,0,6660.275184
600,12,49.5,0.7,5,0,6647.429584
600,12,49.5,0.7,5,0,6653.841456
600,12,49.5,0.7,5,0,6653.841413
600,12,49.5,0.7,5,0,6660.27512
600,12,49.5,0.7,5,0,6660.275208
600,12,49.5,0.7,5,0,6648.271533
600,12,49.5,0.7,5,0,6660.27512
600,12,49.5,0.7,5,0,6660.276166
600,12,49.5,0.7,5,0,6656.208042
600,12,49.5,0.7,5,0,6645.403023
600,12,49.5,0.7,5,0,6657.183124
600,12,49.5,0.7,5,0,6660.756523
600,12,49.5,0.9,1,1.98,902.5341738
600,12,49.5,0.9,1,4.95,828.1181258
600,12,49.5,0.9,1,9.9,579.2666065
600,12,49.5,0.9,1,19.8,14.90461282
600,12,49.5,0.9,2,1.98,902.5341738
600,12,49.5,0.9,2,4.95,828.1181258
600,12,49.5,0.9,2,9.9,579.2666065
600,12,49.5,0.9,2,19.8,14.90461282
600,12,49.5,0.9,3,1.98,902.5341738
600,12,49.5,0.9,3,4.95,828.1181258
600,12,49.5,0.9,3,9.9,579.2666065
600,12,49.5,0.9,3,19.8,14.90461282
600,12,49.5,0.9,4,0,5257.125802
600,12,49.5,0.9,4,0,5230.065821
600,12,49.5,0.9,4,0,5246.810656
600,12,49.5,0.9,4,0,5246.81082
600,12,49.5,0.9,4,0,5233.228102
600,12,49.5,0.9,4,0,5233.032801
600,12,49.5,0.9,4,0,5245.557099
600,12,49.5,0.9,4,0,5237.237829
600,12,49.5,0.9,4,0,5242.53516
600,12,49.5,0.9,4,0,5242.534831
600,12,49.5,0.9,4,0,5232.448285
600,12,49.5,0.9,4,0,5223.371182
600,12,49.5,0.9,4,0,5228.975137
600,12,49.5,0.9,4,0,5247.96519
600,12,49.5,0.9,4,0,5250.808654
600,12,49.5,0.9,4,0,5236.21555
600,12,49.5,0.9,4,0,5229.101849
