Time (s),Speed (m/s),Sticking C,k,killRate,Mode,Row spacing (m,Kill Total
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.5,6,0,1476.278266
300,6,0.25,0.2,0.7,6,0,2225.82277
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2225.82277
300,6,0.25,0.2,0.7,6,0,2223.207188
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2228.808722
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2228.808722
300,6,0.25,0.2,0.7,6,0,2224.346175
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2224.346175
300,6,0.25,0.2,0.7,6,0,2228.808722
300,6,0.25,0.2,0.7,6,0,2225.82277
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2228.000048
300,6,0.25,0.2,0.7,6,0,2225.82277
300,6,0.25,0.2,0.9,6,0,2983.563225
300,6,0.25,0.2,0.9,6,0,2876.480468
300,6,0.25,0.2,0.9,6,0,2864.035674
300,6,0.25,0.2,0.9,6,0,2876.480468
300,6,0.25,0.2,0.9,6,0,2971.775207
300,6,0.25,0.2,0.9,6,0,2867.272166
300,6,0.25,0.2,0.9,6,0,2924.442938
300,6,0.25,0.2,0.9,6,0,2876.480468
300,6,0.25,0.2,0.9,6,0,2962.99447
300,6,0.25,0.2,0.9,6,0,2867.272194
300,6,0.25,0.2,0.9,6,0,2924.442938
300,6,0.25,0.2,0.9,6,0,2955.849966
300,6,0.25,0.2,0.9,6,0,2864.035674
300,6,0.25,0.2,0.9,6,0,2968.885823
300,6,0.25,0.2,0.9,6,0,2924.442938
300,6,0.25,0.2,0.9,6,0,2924.442938
300,6,0.25,0.2,0.9,6,0,2962.99447
300,6,0.25,0.2,0.9,6,0,2876.480468
300,6,0.25,0.2,0.9,6,0,2924.442938
300,6,0.25,0.2,0.9,6,0,2924.442938
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.5,6,0,1757.578752
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.7,6,0,2085.947374
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.4,0.9,6,0,2315.095509
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.5,6,0,2196.057358
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.7,6,0,2514.187603
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.25,0.6,0.9,6,0,2717.946531
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.5,6,0,1616.374166
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.7,6,0,2022.060447
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.2,0.9,6,0,2341.61699
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.5,6,0,1954.591908
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.7,6,0,2387.419731
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.4,0.9,6,0,2710.155713
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.5,6,0,2482.390619
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.7,6,0,2924.800621
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.5,0.6,0.9,6,0,3227.720578
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.5,6,0,1682.545167
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.7,6,0,2131.693723
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.2,0.9,6,0,2495.81009
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.5,6,0,2053.296086
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.7,6,0,2544.701065
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.4,0.9,6,0,2923.661515
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.5,6,0,2638.536969
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.7,6,0,3158.633387
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,6,0.75,0.6,0.9,6,0,3528.413483
300,9,0.25,0.2,0.5,6,0,2460.771983
300,9,0.25,0.2,0.5,6,0,2412.769426
300,9,0.25,0.2,0.5,6,0,2422.893993
300,9,0.25,0.2,0.5,6,0,2452.289453
